1,2,3
3601248,3568704,3593384
3601964,3567360,3595043
3599861,3567823,3592672
3600926,3567255,3593491
3599363,3567135,3593972
3599116,3564422,3594229
3601605,3565400,3591769
3597612,3566570,3593023
3601750,3567229,3591975
3600236,3566172,3593079
3599489,3567018,3592746
3603161,3567457,3591713
3598381,3566597,3592995
3601726,3566304,3593071
3602359,3568118,3593173
3600622,3568022,3590337
3601345,3566125,3592420
3599901,3565370,3593028
3599627,3568431,3589836
3602637,3569081,3593132
3598718,3566913,3589449
3599661,3565827,3589932
3601559,3568464,3591052
3601000,3567170,3592458
3601222,3565637,3590136
3599554,3567103,3590958
3600279,3566345,3591199
3602406,3566049,3592873
3600548,3566207,3593066
3603223,3569596,3595063
3598071,3568390,3590996
3600877,3567349,3591428
3599918,3568469,3592479
3596220,3567346,3590161
3602064,3568718,3591812
3601281,3565988,3591365
3600272,3565921,3593242
3600353,3568285,3592720
3599941,3565724,3592474
3599121,3567691,3591848
3599658,3569912,3591527
3599844,3569675,3593735
3598840,3565932,3588587
3601747,3569979,3592290
3600991,3566316,3591797
3601010,3566345,3591967
3601029,3567694,3591344
3599087,3565531,3593491
3598238,3567761,3592837
3602547,3568876,3591100
3599770,3567223,3590734
3602966,3567808,3592657
3599606,3564340,3591655
3600739,3565218,3591433
3602240,3568452,3591469
3602297,3567943,3592608
3597005,3566398,3592748
3599806,3566550,3593674
3601631,3567861,3588694
3597224,3569450,3592926
3600163,3567773,3592235
3599254,3567510,3590507
3599078,3569163,3590507
3600148,3566746,3589889
3602066,3567404,3593069
3598262,3567808,3591042
3600486,3569617,3591967
3600641,3569985,3589986
3595206,3568677,3593046
3597234,3566286,3589645
3601812,3566559,3593260
3601597,3567805,3592296
3595549,3567381,3589696
3597936,3567650,3592738
3600817,3564147,3593033
3601755,3569520,3592067
3603482,3567082,3591621
3598121,3570632,3593015
3600298,3566731,3591736
3598954,3568888,3594158
3600498,3569236,3593626
3599009,3568642,3594333
3600489,3571124,3592163
3599394,3567044,3592341
3601043,3566570,3594091
3596084,3569049,3589009
3603753,3567861,3594636
3602535,3568563,3589958
3598968,3570240,3593499
3599941,3567802,3590207
3602230,3570263,3595091
3601785,3567325,3593061
3601414,3564744,3591054
3602533,3568247,3594486
3599104,3566708,3591825
3600610,3567890,3592062
3601859,3569245,3592402
3598830,3569699,3591667
3598671,3567638,3592954
3600184,3564885,3594275
