1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
7.975458406713265e-9,7.300760167961641e-9,8.474252289993558e-9,8.610039047284946e-9,7.775629994572368e-9,9.349319098363033e-9,6.299272594366099e-9,5.933566789460785e-9,7.201307199721736e-9,8.399243799826935e-9,5.791820637622908e-9,6.728916454214805e-9,8.006540439442838e-9,9.055811081300305e-9,7.615226522534992e-9,6.277919744588195e-9,6.420638727728744e-9,7.300380428441842e-9,1.06044150493209e-8,9.724886403420089e-9,7.121927926454709e-9,8.052678545083551e-9,8.718788117157826e-9,7.66938727095825e-9,6.909745943132808e-9,7.073650930534257e-9,7.015395400366623e-9,7.288001986667535e-9,6.731794101993575e-9,7.724765841730722e-9,9.269048422323481e-9,1.0970456887206494e-8,9.567173023155968e-9,8.780634288409524e-9,7.884742474220992e-9,7.391534112042307e-9,8.333172108370801e-9,6.887079519505466e-9,7.29170856883871e-9,6.906892966542813e-9,8.38164551746322e-9,7.380747371321439e-9,9.026577761617127e-9,7.467547118108018e-9,6.00044634733958e-9,8.248696829168376e-9,9.82674774640594e-9,8.70832706210932e-9,9.511041323016597e-9,7.79015752822232e-9,9.326436254695317e-9,7.174165486365435e-9,7.461421188267384e-9,8.850026708522968e-9,7.3954891303112525e-9,6.360679246545666e-9,8.87386289956419e-9,8.688271876126225e-9,8.282198130152827e-9,6.264150854452151e-9,7.766540116269971e-9,7.95558465182813e-9,7.59059252065537e-9,7.469429162756878e-9,8.706683289228859e-9,8.221741115979519e-9,8.175662437022311e-9,9.777606382209885e-9,8.893790349707274e-9,7.933115822294309e-9,9.244456457666367e-9,8.574111444220575e-9,7.228239526949104e-9,8.457473015828999e-9,6.813920792981287e-9,5.937955647194193e-9,6.768800731588295e-9,9.127499941841939e-9,8.371031409135495e-9,8.572305588664708e-9,7.126243355731426e-9,8.236634490688114e-9,8.303612639503706e-9,8.613835866081303e-9,7.756439298592788e-9,8.416417070660772e-9,7.939363739571316e-9,9.171872089956012e-9,9.37050136094542e-9,6.922418383357114e-9,7.2314944366551365e-9,8.770558870709437e-9,7.163638050597158e-9,9.55266744777767e-9,8.309001544445141e-9,6.559513478499188e-9,8.690240024718199e-9,7.967084508662452e-9,7.658256184053872e-9,8.791312528495404e-9
5.644360505572408e-9,5.0992893616627084e-9,6.06234360455093e-9,6.212735479786927e-9,5.425513600359231e-9,6.8005760239421585e-9,4.264732181679578e-9,3.9548838512544185e-9,4.993345556877836e-9,5.989425028604252e-9,3.8587116070543426e-9,4.626798281641679e-9,5.659876782467078e-9,6.535065629179485e-9,5.331119676420662e-9,4.266513269943244e-9,4.371265004053482e-9,5.087841884424965e-9,7.853359001725682e-9,7.102425090212394e-9,4.905054499563795e-9,5.748039910039883e-9,6.226924426814347e-9,5.381763053274397e-9,4.7252480443775076e-9,4.9510197424617604e-9,4.874251171017375e-9,5.0934591996817585e-9,4.57494776326809e-9,5.455579652637613e-9,6.588145783285302e-9,8.142695689644403e-9,6.977390098149901e-9,6.339872223590243e-9,5.576456240933303e-9,5.117209381150641e-9,5.9556973661096295e-9,4.7860985971476445e-9,5.1001098373041305e-9,4.786327233704488e-9,5.959546271883636e-9,5.145701331743064e-9,6.442723256038089e-9,5.257873638199531e-9,4.003201936271419e-9,5.861431912114766e-9,7.202685465665635e-9,6.217755758842755e-9,6.891345757223266e-9,5.487730508357257e-9,6.67000197118094e-9,4.992586226610213e-9,5.180525525052415e-9,6.422653400470596e-9,5.214247860583961e-9,4.308771323195959e-9,6.4357299777340495e-9,6.2371497496515895e-9,5.899211821210454e-9,4.214619274021901e-9,5.434787682185692e-9,5.6348633055406716e-9,5.289360205181882e-9,5.218472228717667e-9,6.2312328531941566e-9,5.851290900526464e-9,5.786211988039063e-9,7.156983275776134e-9,6.409752703092603e-9,5.647740009137795e-9,6.704397540261247e-9,6.13009094811622e-9,5.039662530453813e-9,6.112778318255571e-9,4.6813621883516066e-9,4.019136183826917e-9,4.642111498286717e-9,6.58517845484653e-9,5.9613274609056374e-9,6.168575020332212e-9,4.877917542639806e-9,5.931140691945416e-9,5.884696906325477e-9,6.108839770163088e-9,5.503349418435388e-9,6.017716874208362e-9,5.588104466958051e-9,6.651999533114948e-9,6.810898852511665e-9,4.7793373841756e-9,5.0398774307507385e-9,6.296975592773213e-9,4.9840547542655845e-9,6.959072016631143e-9,5.951244754318126e-9,4.493269836639581e-9,6.237519043446729e-9,5.647906789553062e-9,0.0,6.27189766214049e-9
1.082889978689645e-8,1.0013733886725577e-8,1.1405275339370643e-8,1.1514357705122818e-8,1.0674394894124498e-8,1.2421963642811462e-8,8.86180386722189e-9,8.448464857369052e-9,9.932851897636127e-9,1.1323114401131181e-8,8.252134707285779e-9,9.356596143550599e-9,1.0880973711865222e-8,1.2103957858240617e-8,1.0432116917161493e-8,8.811012631133112e-9,8.985952523243458e-9,1.0029496618765467e-8,1.3878730225700033e-8,1.2875289157308015e-8,9.876661206387447e-9,1.0865344131303746e-8,1.1728622150466957e-8,1.0486584640648499e-8,9.633115495992387e-9,9.69978441340192e-9,9.678120363676457e-9,1.0008667636648226e-8,9.43328779575829e-9,1.051365857513301e-8,1.2497743743909885e-8,1.4326407453532116e-8,1.2671356129630222e-8,1.173111971634199e-8,1.0697924529475433e-8,1.0212917121106407e-8,1.1219487587337621e-8,9.494003483861238e-9,1.0001328051403321e-8,9.544111339936578e-9,1.1339395908555817e-8,1.0141721229841263e-8,1.2158308417740478e-8,1.0188139162449484e-8,8.529638599841438e-9,1.1162810479943006e-8,1.2971308194569638e-8,1.1738157578504828e-8,1.2659725794411984e-8,1.0620323240395798e-8,1.2538788688310202e-8,9.879937225533972e-9,1.0285249127091865e-8,1.1792326367790962e-8,1.0063850844044137e-8,8.948119589599918e-9,1.1822452417767309e-8,1.1668494261054837e-8,1.1192291130807801e-8,8.84965827510001e-9,1.0625303479938632e-8,1.0799111028215535e-8,1.0434262420254434e-8,1.0252536153578657e-8,1.171079273754661e-8,1.1116284474845113e-8,1.1093141085652346e-8,1.2923364630951806e-8,1.1899126682078606e-8,1.073124457252168e-8,1.2302434236764942e-8,1.1553777972389126e-8,9.935956043648595e-9,1.1300868154011268e-8,9.47348746818027e-9,8.35803845953652e-9,9.421814302044792e-9,1.2195096728003247e-8,1.130993373485767e-8,1.1496664007008785e-8,9.930697082626682e-9,1.1040807782651977e-8,1.1256237971642558e-8,1.166419993279417e-8,1.0500908054845375e-8,1.1327187125233506e-8,1.0825767666968216e-8,1.2215553950294115e-8,1.2449858470384755e-8,9.592803267086317e-9,9.942686006878808e-9,1.1757678529195651e-8,9.860591465366954e-9,1.267638036557323e-8,1.118745741002148e-8,9.150376859916725e-9,1.1667392779669857e-8,1.0808451944122985e-8,0.0,1.1854416426784788e-8
4.149870567006273,3.0855510390432137,2.875821438746623,3.5130076469743816,3.557702858466839,2.0577055113352634,4.037713528987564,4.027177599326331,4.332227277708176,2.0466519722715883,6.814855566800563,4.105307904997627,3.379238860722046,3.661252541957872,3.9412644772347942,5.798266141825019,4.356557874053529,3.2750178387473765,1.8827406452553577,4.747297754625611,3.9630746952686904,2.2123581701593533,2.8864748580965616,2.920948353842686,2.9072995593432718,3.9021104363985506,3.895048872000821,4.185343822721028,3.635295205327023,3.5527968315213663,2.795175737248742,2.1550418174317483,2.6643187319327515,3.4799185513880855,2.9221436375578227,3.823322932535808,4.140470725641249,3.090427109945842,3.616109532859485,4.5558410726985965,3.5567676329443176,4.096604528615483,4.226788101773255,2.728447172047689,6.442462472787442,3.2627518681582615,2.8389547837857876,3.2602596359512885,2.7581570499589816,4.410889362041978,2.303824237635752,4.220001532278629,3.7473687193793124,2.43234950219368,1.9839717681179958,3.856250484175979,2.3963484985623453,3.2521746658191564,2.8749293305840062,4.0840238247784315,2.004556078526976,4.439416760739226,4.203479744764345,2.9335907545832454,2.228693764895108,2.79832902874736,3.5671949410021617,2.4402263539470637,4.356640919036406,1.9264562737490132,1.5647956507493883,3.7739547333969137,2.418179781770198,3.6465644130988633,3.3142083739507946,3.766783571917196,6.036994962722426,2.1747714959628404,3.374182745020409,3.9346384111664348,5.589933901448567,2.3073212260591287,3.0088444879625893,3.028811471727698,2.2282686077984875,3.4135586455987807,2.3380410592735785,2.250467713581245,2.4463499957389803,5.466312176438892,3.4032253695872967,2.0609511220704233,3.892785691936414,1.8386502624775123,2.8823880103185635,6.1881268018677265,2.573853206358388,2.5348301004456117,2.6848812069863444,2.585608128909315
2.2568689655051792,1.4049519109418958,1.3603034998976837,1.9301608551327236,1.8057775196436316,0.9726232581101675,2.094214404482507,1.9102504479416462,2.377172526293637,0.7905736689605276,3.9304514301566345,2.2152084540267096,1.6862518876395804,2.0073278031456314,2.110720867366428,3.404364248936549,2.2230824026890033,1.6675415511743485,0.7547357114547554,2.8817206117748166,2.099785274366646,0.8989650785959318,1.378077274554306,1.3746275550915645,1.2563372111809965,2.112332519711561,2.10660538937258,2.3698518920352316,1.7619897675360956,1.931948667177763,1.2554492288076406,1.0109781214882734,1.3643827887884603,1.7945080420535817,1.4328710825318416,1.9003989013538996,2.2381291794848885,1.5860283995432267,1.8296244969179802,2.6049764572118064,1.946198767301796,2.3157061551585225,2.1912062894587754,1.3653450540193708,3.6874507083923542,1.7158463334286511,1.5145501952728746,1.7050165438535068,1.4082355571910612,2.5609451232595934,0.906881365410702,2.300386910928668,1.9215763445528362,1.2149863432760297,0.80075523036024,1.9336366559160394,1.050400675742361,1.8245556473596705,1.4958720132541632,1.9440256739649062,0.6996260643536627,2.5976820067476676,2.260388411182687,1.527333475300608,0.972319725161485,1.3251184893894723,1.794124262507606,1.184979641066483,2.6393968313570144,0.8440199178784457,0.48421353515114374,2.1265656486840183,1.1526796686202672,1.920695267827481,1.467448490117759,1.9876650922198509,3.4299691024214063,0.9062540890014549,1.7654384064812942,2.2832692525466864,3.2240511247867807,1.0756664970511243,1.5527732532070844,1.6515079390807876,0.9081840740511853,1.7949098451592236,1.0109656119914734,1.008851836924891,1.1773144070149748,3.2111847166542957,1.7711703045790224,0.8421608576159466,2.0364893875986647,0.6326017491299959,1.434918803675984,3.5588065091290835,1.2119425934960741,1.1775408737926387,0.0,1.2374733246456233
7.168009467742878,5.875985335191503,5.2743842896309685,5.979947654640302,6.328859840919374,3.7411034128050655,7.19906913444835,7.550842423068222,7.485169664112285,4.086017041121137,11.637590425588034,7.142167756346295,6.018778165880217,6.177506966986042,6.859993260325441,9.715115279466291,7.956290532928443,5.899791399410473,3.572000692842046,7.549879592998534,6.9662344517842705,4.296319134713385,5.365196259700371,5.339607135328012,5.611939980312178,6.7641095485589515,6.732432596600432,7.034658948352391,6.722207849307632,6.099961416555519,5.245231365208708,3.8495885544448365,4.641217804293394,6.110411022021036,5.361377922413176,6.894877379936556,7.179825575932639,5.5433950324172026,6.470664364056699,7.714977896293184,6.038284343190989,6.935419497098341,7.356391913666529,4.916710031403335,11.111858871174219,5.677130110041325,4.864124307900026,5.663910728155412,4.8345307871013645,7.308500635507286,4.444702497670688,7.237684745808527,6.645700136903964,4.2587161171423995,4.024636127371743,6.985919683074701,4.46114187746453,5.43518956748589,5.009215438115356,7.603948164853799,4.11736589351106,7.310604287703866,7.280300396996505,5.195187605365084,4.1964199874939805,5.101565996407852,6.331209184275148,4.363370713652082,6.987384482268664,3.630195596768693,3.3092462581688284,6.280278257534318,4.438112200326905,6.323980875573706,6.310752048958524,6.749066467963691,10.293391428053646,4.144920607777012,5.87984369849355,6.439499365621298,9.409009537855535,4.2329318117657335,5.354949506493257,5.212669963370279,4.439377913865186,6.020704793358402,4.404676300445791,4.135886295936365,4.4325652410338225,9.103055428970663,6.0193102574140225,3.9998748155514043,6.906184374516658,3.662729140044196,5.098342090541403,10.414732266346293,4.669592905991698,4.66819011971671,0.0,4.641634582128063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
