1,2,3
1214584,845919,1062294
1213561,921794,1137301
1243266,806697,1029062
1233330,836395,1068500
1194454,873091,1091067
1225775,846254,1050251
1201281,834619,1121084
1183053,827323,1030969
1202679,800464,1093187
1223767,840737,1069152
1224157,873508,1047611
1279980,826242,1006455
1234676,766788,1093390
1220864,816076,1030375
1334967,823582,1058089
1209494,828889,1019854
1296909,857329,1079790
1283649,821562,1066637
1185632,890027,1024429
1230301,840716,999364
1191943,877362,1032428
1185271,808995,1082653
1226431,823460,1028535
1229759,845567,1138735
1260854,832790,1133253
1219277,815126,1102572
1216636,869456,992697
1223329,832275,1078724
1246564,802958,1166997
1241514,804089,1037655
1260250,876615,1064946
1183980,823533,1069888
1208747,805965,1078147
1263032,905265,1029700
1261261,849788,1052781
1275383,827011,1010154
1232906,899911,1093351
1138589,799531,1100339
1142686,916304,1076147
1203015,898238,1058090
1240444,801945,1130151
1292994,860295,1119869
1234574,849379,1010514
1273154,895350,1051155
1148349,851469,1105959
1243398,821280,1101164
1270566,853300,1094684
1260954,927747,1114893
1315867,859990,1080298
1222589,825818,1088676
1248255,909061,1143892
1225111,793342,1137177
1232276,788575,1077847
1190795,860706,1031082
1256301,828425,1029606
1225386,873910,1106673
1276009,850819,1127460
1279606,815057,1057290
1177512,844808,1120658
1195235,812529,1077212
1170957,900713,1098017
1287646,866272,1058059
1149312,830980,1039611
1241851,843114,1051768
1206676,863803,1068410
1215611,934424,1024284
1250037,851346,1071773
1167327,869092,1074402
1202276,931491,1096773
1206309,803634,1093818
1271603,837769,1027354
1224198,877410,1098023
1241002,856628,1052313
1278899,874839,1085599
1244445,868665,1139510
1279991,871409,1018178
1247641,839812,1055269
1202532,903373,1058877
1189029,840245,1034169
1212873,845472,1084959
1237991,902391,1110459
1198867,834967,1063349
1208163,887775,1037185
1189238,875103,1055485
1263520,843174,1107384
1208206,899579,1138026
1205569,799672,1069801
1205369,830746,1054259
1233447,826739,1120812
1260482,817466,1057020
1271583,827748,1051653
1177394,844224,1060171
1320328,873795,1098464
1199670,869865,1029623
1217531,824396,1064704
1157997,860358,1138772
1175941,811423,1157967
1262189,868637,1090570
1202995,904344,1124877
1243472,867782,1076888
