1,2,3
2415896,1429786,1722085
2482544,1393899,1757332
2443006,1444410,1805237
2574307,1441308,1711289
2493208,1367480,1763985
2349173,1480488,1759506
2401758,1444987,1794315
2486079,1416924,1727608
2428382,1514959,1711977
2410057,1473226,1847591
2591344,1435576,1738769
2491595,1435138,1823220
2550149,1440476,1808079
2534847,1427329,1819741
2549893,1355360,1805330
2493341,1406769,1712741
2405179,1469558,1777675
2505867,1475942,1797804
2510435,1481883,1783339
2486458,1349242,1793002
2434513,1442929,1739041
2518549,1485334,1718596
2483583,1412108,1754100
2467764,1383221,1833119
2545039,1447541,1756840
2588944,1449303,1824510
2397541,1409272,1755055
2374347,1449647,1777919
2486525,1435027,1728606
2446771,1488355,1781570
2484408,1400886,1768024
2419339,1493423,1751318
2465866,1409141,1790488
2576773,1488589,1852273
2550965,1473284,1709367
2433369,1397352,1772268
2349409,1413830,1739181
2509054,1351059,1847624
2394647,1429797,1761158
2483371,1505443,1779813
2414028,1437132,1722435
2517895,1413473,1778075
2388062,1430112,1798871
2468613,1420465,1807518
2535085,1372295,1777051
2507887,1469609,1738572
2542039,1509411,1745339
2579543,1398301,1793282
2569670,1544783,1734199
2551916,1382091,1817539
2523723,1424593,1788425
2352504,1418801,1812203
2514864,1346588,1745793
2536776,1389936,1775588
2457798,1434713,1736949
2480609,1480918,1841045
2450854,1548633,1744507
2407016,1456260,1780641
2578229,1385030,1729796
2530575,1439644,1750441
2582143,1431708,1748737
2398163,1419989,1710795
2489296,1454950,1825034
2501008,1421573,1789358
2455653,1423184,1798041
2568557,1441005,1777137
2558171,1403497,1725570
2473909,1402650,1857995
2536419,1354691,1685898
2539293,1436037,1695967
2452345,1452478,1776764
2367914,1440684,1705048
2507294,1468623,1703045
2420486,1443890,1735858
2583127,1416867,1727142
2478371,1428637,1789895
2472385,1355209,1722236
2462937,1396192,1805619
2464328,1398070,1713813
2395183,1489332,1740237
2438863,1370513,1791136
2385266,1486403,1776033
2444510,1448237,1690712
2615751,1455827,1774926
2464974,1393248,1812388
2503253,1448447,1701717
2574510,1417252,1624443
2468257,1437596,1762650
2516401,1409284,1884798
2467713,1436701,1822380
2507997,1461345,1815747
2435545,1528435,1788975
2515129,1417726,1817414
2482285,1419533,1686409
2409075,1412720,1791164
2557028,1381735,1745833
2391739,1472198,1765962
2552016,1420730,1804672
2495016,1391229,1717788
2408331,1425281,1869512
