1,2,3
7160847,3556112,743752
7156488,3557182,744502
7168663,3557005,740221
7154865,3555475,743663
7146997,3554629,742992
7159166,3554479,740700
7160318,3551896,742908
7161791,3555820,745938
7155871,3555952,741996
7166956,3552438,741384
7164294,3557550,744415
7156843,3557298,742881
7156691,3559868,741547
7167185,3552232,743682
7166842,3558671,742707
7160896,3555282,743125
7162611,3553056,739970
7161270,3558238,741810
7161283,3551478,742636
7156120,3551624,742414
7163164,3545718,741152
7160476,3558516,742222
7166784,3551606,741863
7161838,3554834,740435
7163100,3554451,745428
7163130,3551065,743023
7160390,3551156,745535
7167132,3556248,742122
7154378,3554362,743267
7157818,3553369,739065
7164636,3556244,742462
7158378,3551267,744387
7169898,3553523,741127
7160945,3552177,741032
7165491,3551153,741739
7166443,3549601,744272
7162048,3558937,742641
7158641,3558363,740451
7158666,3555961,743937
7159493,3553665,742383
7166918,3552793,742280
7151285,3552619,742156
7166747,3546295,740771
7158294,3555159,743002
7160249,3558819,741012
7166939,3557500,744022
7160754,3557614,743307
7153937,3561528,744223
7160442,3558307,741649
7159257,3553207,743604
7162728,3554764,742330
7156783,3555521,740017
7158946,3555462,743215
7162023,3553396,740774
7165779,3561605,741409
7155082,3552242,744208
7152579,3557502,743847
7163250,3553200,743435
7159320,3549724,743602
7164597,3558798,742647
7160498,3554726,741519
7159584,3555016,743227
7158200,3559102,743256
7162363,3553099,744317
7156702,3551872,739962
7160720,3559776,742223
7161340,3555679,741535
7160512,3565386,739253
7161718,3560996,741648
7167330,3556991,741982
7159702,3555877,743368
7164352,3552919,742315
7173999,3561158,742480
7165761,3553485,742915
7165044,3555486,742580
7162746,3549296,742948
7161837,3555875,741085
7159111,3560936,743252
7161502,3552673,744300
7163722,3559149,741392
7163985,3553118,743209
7162740,3556258,741587
7163075,3557069,742300
7162835,3555871,741385
7158608,3550022,741913
7161036,3554667,745413
7151472,3558525,744080
7159442,3555489,743404
7165576,3556008,743764
7165732,3553425,741299
7165871,3553819,743675
7158813,3554787,741475
7165551,3553331,740781
7152570,3554406,746672
7164357,3554566,742823
7166093,3557506,744271
7162371,3555497,741341
7169839,3551806,742761
7159796,3556410,740436
7167530,3558054,740853
