1,2,3
344338,172379,246501
340962,172435,246581
342333,172834,246221
342497,172511,244734
343060,171753,247039
343858,170747,246006
343159,173069,245892
341381,172303,246048
344082,171206,246595
343457,173202,243723
343242,172731,245848
343851,172116,246371
344016,171081,245262
343491,172175,245206
342506,171830,244354
343677,171727,246033
343140,170534,246225
341866,172610,244282
343338,171207,246332
344051,171684,245158
345098,171710,245502
343683,171577,246123
344147,171272,245256
342744,172851,246304
342724,172094,246877
344427,172553,246278
341784,171871,245910
344307,170557,246133
342554,172606,244985
343605,171648,244836
343386,171025,245680
343106,172081,246125
343510,172022,246552
343518,170725,247150
344032,172903,245501
344166,171752,245951
342784,171664,246363
343306,171586,245582
342311,172613,246362
343452,171660,245552
343328,173460,245962
343048,172202,246882
342405,174056,247680
342510,171536,245225
341582,172010,246741
344126,171861,247224
341704,171236,247149
342926,171917,247943
343283,171556,245363
345078,172574,244686
344176,170267,245313
344647,172044,245810
342957,170371,245896
344057,171107,244837
343099,170186,245991
344186,172825,245091
343273,171916,246573
343466,172669,247374
342700,172380,246955
343406,172841,244608
342761,172180,245533
344050,171726,244826
344395,173322,245997
343418,171081,245543
343523,171702,247554
343444,171877,245967
343538,172954,246420
344114,171649,245958
341197,171999,244838
343653,170806,245699
342569,171553,246234
341989,172472,246776
345071,172030,246805
342072,170909,245816
342438,171274,247498
343294,171572,246074
341797,171462,245210
343776,172082,245215
344724,170972,245054
343725,172742,245521
345119,173462,244626
344124,172801,246564
343059,171365,245886
343311,172661,246394
342203,172436,245663
344470,172418,246387
343153,172652,246212
343662,172334,245616
343051,173841,246825
343136,171413,244855
342076,172365,243826
343775,170780,246862
344731,172225,245819
343478,172076,247044
344664,171961,245630
343541,172708,244163
344170,171507,245974
343687,171250,245228
343277,173829,247599
343025,171856,245233
